ID,Symbol,Name,Symbol Lemgth
picipo,picipo,Picipo,6
pick,pick,PICK,4
picogo,pico,PicoGo,4
pidao,pid,PIDAO,3
pieme,pie,Pieme,3
pigeoncoin,pgn,Pigeoncoin,3
piggy,piggy,Piggy,5
pikachu,pika,Pika,4
pikaster,mls,Pikaster,3
pillar,plr,Pillar,3
pilot,ptd,Pilot,3
pimride,pim,PIMRIDE,3
pine,pine,Pine,4
pinkcoin,pink,Pinkcoin,4
pinkelon,pinke,PinkElon,5
pinkmoon,pinkm,PinkMoon,5
pinknode,pnode,Pinknode,5
pinksale,pinksale,PinkSale,8
piplcoin,pipl,PiplCoin,4
piratecash,pirate,PirateCash,6
piratecoin,piratecoin?,PirateCoin,11
piratera,pira,Piratera,4
piratesking,pkt,PiratesKing,3
piston,pstn,Piston,4
pitbull,pit,Pitbull,3
pitch,pitch,Pitch,5
pivx,pivx,PIVX,4
pixelverse,pixel,PixelVerse,5
pixeos,pixeos,PixEOS,6
pixie,pix,Pixie,3
pixul,pixul,Pixul,5
pizzaswap,pizza,PizzaSwap,5
pkt,pkt,PKT,3
placeh,phl,Placeholders,3
plair,pla,Plair,3
planet,pla,PLANET,3
planetwatch,planets,PlanetWatch,7
plastiks,plastik,Plastiks,7
platincoin,plc,PlatinCoin,3
platinx,ptx,PlatinX,3
platoncoin,pltc,PlatonCoin,4
playcent,pcnt,Playcent,4
playchip,pla,PlayChip,3
playdapp,pla,PlayDapp,3
playermon,pym,Playermon,3
playersonly,po,PlayersOnly,2
playervsplayercoin,pvp,PlayerVsPlayerCoin,3
playfuel,plf,PlayFuel,3
playgame,pxg,PlayGame,3
playground,playa,Playground,5
playgroundz,iog,Playgroundz,3
playkey,pkt,PlayKey,3
playmusic,play,Playmusic,4
playnity,ply,PlayNity,3
playpad,ppad,PlayPad,4
playtreks,treks,PlayTreks,5
playzap,playzap,PlayZap,7
plearn,pln,PLEARN,3
pledge,plgr,Pledge,4
pledgecamp,plg,Pledgecamp,3
plena,plena,Plena,5
plethori,ple,Plethori,3
plex,plex,PLEX,4
plgnet,plug,PL^Gnet,4
plotx,plot,PlotX,4
plug,plg,Plug,3
plugin,pli,Plugin,3
plunge,plg,Plunge,3
pluracoin,plura,PluraCoin,5
plusonecoin,plus1,PlusOneCoin,5
pluton,plu,Pluton,3
plutonium,pln,Plutonium,3
plutopepe,pluto,PlutoPepe,5
plutusdao,pls,PlutusDAO,3
pmxx,pmxx,PMXX,4
pnetwork,pnt,pNetwork,3
pocketcoin,pkoin,Pocketcoin,5
pocoland,poco,Pocoland,4
poet,poe,Po.et,3
pofi,pofi,PoFi,4
pointpay,pxp,PointPay,3
pokedx,pdx,PokeDX,3
pokelon,pokelon,POKELON,7
poken,pkn,Poken,3
pokerain,mmda,Pokerain,4
pokerfi,pokerfi,PokerFi,7
pokmonsters,pok,Pokmonsters,3
polar,polar,POLAR,5
polaris,polar,Polarisdefi,5
polars,pol,Polars,3
polinate,poli,Polinate,4
polis,polis,Polis,5
polkabridge,pbr,PolkaBridge,3
polkadex,pdex,Polkadex,4
polkadomain,name,PolkaDomain,4
polkadot,dot,Polkadot,3
polkaex,pkex,PolkaEx,4
polkafantasy,xp,PolkaFantasy,2
polkafoundry,pkf,PolkaFoundry,3
polkago,$plkg,Polkago,5
polkally,kally,Kally,5
polkamarkets,polk,Polkamarkets,4
polkaparty,polp,PolkaParty,4
polkaplay,polo,NftyPlay,4
polkarare,prare,Polkarare,5
polkastarter,pols,Polkastarter,4
polkastation,polkas,PolkaStation,6
polkaswap,pswap,Polkaswap,5
polkawar,pwar,PolkaWar,4
polker,pkr,Polker,3
pollchain,poll,Pollchain,4
pollen,pln,Pollen,3
polly,polly,Polly Finance,5
polybius,plbt,Polybius,4
polycub,polycub,PolyCub,7
polydoge,polydoge,PolyDoge,8
polygen,pgen,Polygen,4
polygod,gull,PolyGod,4
polylastic,polx,Polylastic,4
polylauncher,angel,Polylauncher,5
polylion,lion,PolyLion,4
polymath,poly,Polymath,4
polymesh,polyx,Polymesh,5
polypad,polypad,PolyPad,7
polyquity,pyq,PolyQuity,3
polysports,ps1,POLYSPORTS,3
polyswarm,nct,PolySwarm,3
polytrade,trade,Polytrade,5
polywave,wave,polyWAVE,4
polywhale,krill,Polywhale,5
polyx,pxt,POLYX,3
polyzap,pzap,PolyZap,4
pomeranian,pom,Pomeranian,3
pomerium,pmr,Pomerium,3
pomi,pomi,Pomi,4
pomo,pomo,Pomo,4
pompom,pom,PomPom,3
pontoon,toon,Pontoon,4
ponydao,pnyd,PonyDAO,4
ponzicoin,ponzi,PonziCoin,5
pooch,pooch,Pooch,5
poochain,poop,Poochain,4
poocoin,poocoin,PooCoin,7
poodle,poodl,Poodl,5
poodlefi,pfi,PoodleFi,3
poofcash,poof,PoofCash,4
poogrow,poogrow,PooGrow,7
poolcoin,pool,POOLCOIN,4
pooltogether,pool,PoolTogether,4
poomoon,poo,POOMOON,3
poopcoin,poop,PoopCoin,4
poordoge,poordoge,PoorDoge,8
pop,pop!,POP,4
popcorn,pop,Popcorn,3
popkon,popk,POPKON,4
populous,ppt,Populous,3
poriot,zk,Poriot,2
poriverse,riken,Poriverse,5
porkswap,pswap,PorkSwap,5
pornrocket,pornrocket,PornRocket,10
porta,kian,Porta,4
portal,portal,Portal,6
portify,pfy,Portify,3
portion,prt,Portion,3
portuma,por,Portuma,3
posschain,poss,Posschain,4
postcoin,post,PostCoin,4
potato,potato,Potato,6
potcoin,pot,Potcoin,3
potentiam,ptm,Potentiam,3
powabit,powa,Powabit,4
powerbalt,pwrb,PowerBalt,4
powerfan,pfan,PowerFan,4
powerzilla,powerzilla,PowerZilla,10
powswap,pow,Powswap,3
pqbert,pqbert,pQBERT,6
pragma,pragma,Pragma,6
predictcoin,pred,Predictcoin,4
prediqt,pqt,Prediqt,3
prelax,peax,Prelax,4
premia,premia,Premia,6
premio,premio,Premio,6
prepo,ppo,prePO,3
presaledao,af-presaledao,PresaleDAO,13
presearch,pre,Presearch,3
primal,prm,Primal,3
primas,pst,Primas,3
primate,primate,Primate,7
prime,d2d,Prime,3
primecoin,xpm,Primecoin,3
prism,prism,Prism,5
privacyswap,prv,PrivacySwap,3
privateum,pri,Privateum,3
privatix,prix,Privatix,4
privcy,priv,PRiVCY,4
prizm,pzm,Prizm,3
prntr,prntr,PRNTR,5
probinex,pbx,Probinex,3
projectmars,mars,ProjectMars,4
projectx,xil,Xillion,3
prometeus,prom,Prom,4
prometheus,phi,Prometheus,3
promodio,pmd,Promodio,3
promotionchain,pc,PromotionChain,2
props,props,Props,5
propy,pro,Propy,3
prosper,pros,Prosper,4
proteo,proteo,Proteo,6
protocon,pen,Protocon,3
protofi,proto,Protofi,5
proton,xpr,Proton,3
province,maple,Province,5
proximax,xpx,ProximaX,3
proxy,prxy,Proxy,4
proxynode,prx,ProxyNode,3
pryz,pryz,Pryz,4
psule,sule,Sule,4
psyche,usd1,Psyche,4
psyoptions,psy,PsyOptions,3
publish,news,PUBLISH,4
puddingswap,pud,PuddingSwap,3
puff,puff,PUFF,4
puglife,pugl,PugLife,4
pulseapecoin,$plsa,PulseApeCoin,5
pulsechain,pls,Pulsechain,3
pulsedoge,pulsedoge,PulseDoge,9
pulsedogecoin,plsd,PulseDogecoin,4
pulsefloki,plsf,PulseFloki,4
pulsemoon,pulsemoon,PulseMoon,9
pulsepad,plspad,PulsePad,6
pumapay,pma,PumaPay,3
pumlx,pumlx,PUMLx,5
pumptopia,ptpa,Pumptopia,4
punch,punch,Punch,5
pupper,pup,Pupper,3
purefi,ufi,PureFi,3
puriever,pure,Puriever,4
purpose,prps,Purpose,4
pusd,pusd,PUSD_Polyquity,4
putincoin,put,PUTinCoin,3
pyrexcoin,gpyx,GoldenPyrex,4
pyrk,pyrk,Pyrk,4
pyromaniac,pyro,Pyroworld,4
pyromatic,pyro,PYROMATIC,4
qanplatform,qanx,QANplatform,4
qash,qash,QASH,4
qawalla,qwla,Qawalla,4
qbao,qbt,Qbao,3
qcash,qc,Qcash,2
qchi,qch,QChi,3
qfora,quroz,Qfora,5
qiibee,qbx,qiibee foundation,3
qiswap,qi,QiSwap,2
qlindo,qlindo,QLINDO,6
qlink,qlc,QLC Chain,3
qmall,qmall,Qmall,5
qmcoin,qmc,QMCoin,3
qobit,qob,Qobit,3
qoiniq,qiq,QoinIQ,3
qommoditya,qaa,Qommodity,3
qowatt,qwt,QoWatt,3
qredit,xqr,Qredit,3
qredo,qrdo,Qredo,4
qtum,qtum,Qtum,4
quackinu,quack,QuackInu,5
quadency,quad,Quadency,4
quadrans,qdt,Quadrans,3
quannabu,qbu,Quannabu,3
quantfury,qtf,Quantfury,3
quantic,quantic,Quantic,7
quantis,quan,Quantis,4
quantland,qlt,Quantland,3
quantstamp,qsp,Quantstamp,3
quarashi,qua,Quarashi,3
quark,qrk,Quark,3
quartz,qtz,Quartz,3
quasacoin,qua,Quasacoin,3
qubit,qbt,Qubit,3
quebecoin,qbc,Quebecoin,3
quickchart,quickchart,QuickChart,10
quicksilver,qck,Quicksilver,3
quickswap,quick,Quickswap,5
quidax,qdx,Quidax,3
quidd,quidd,Quidd,5
quinads,quin,QUINADS,4
quincoin,qin,QUINCOIN,3
quint,quint,Quint,5
quiverx,qrx,QuiverX,3
quizdrop,qdrop,QuizDrop,5
quiztok,qtcon,Quiztok,5
quorum,rum,Quorum,3
quota,qta,QUOTA,3
quoth,quoth,Quoth,5
quotient,xqn,Quotient,3
qwertycoin,qwc,Qwertycoin,3
rabet,rbt,Rabet,3
rac,rac,RAC,3
race,race,Race,4
racefi,racefi,RaceFi,6
racex,racex,RaceX,5
racoon,rac,Racøøn,3
rad,rad,RAD,3
radar,radar,Radar,5
radiant,rxd,Radiant,3
radicle,rad,Radicle,3
radioshack,radio,RadioShack,5
radium,val,Validity,3
radix,xrd,Radix,3
rai,rai,Rai Reflex Index,3
raicoin,rai,Raicoin,3
railgun,rail,Railgun,4
rainicorn,raini,Rainicorn,5
rainspirit,rainspirit,rainSPIRIT,10
rakon,rkn,RAKON,3
ramcoin,ram,Ramcoin,3
ramenswap,ramen,RamenSwap,5
ramestta,rama,Ramestta,4
ramifi,ram,Ramifi Protocol,3
random,rndm,Random,4
rankerdao,ranker,RankerDao,6
rapids,rpd,Rapids,3
rapidz,rpzx,Rapidz,4
raptoreum,rtm,Raptoreum,3
rare,rare,Rare,4
raresama,poop,Raresama,4
rarible,rari,Rarible,4
rasko,rasko,rASKO,5
ratecoin,xra,Ratecoin,3
ratscoin,rats,Ratscoin,4
ravencoin,rvn,Ravencoin,3
ravendex,rave,Ravendex,4
ravenmoon,rvm,RavenMoon,3
rax,rax,RAX,3
raydium,ray,Raydium,3
rays,rays,RAYS,4
rbxsamurai,rbxs,RBXSamurai,4
rccc,rccc,RCCC,4
rchain,rev,RChain,3
readfi,rdf,ReadFi,3
readon,read,ReadON,4
realfevr,fevr,RealFevr,4
reallink,real,RealLink,4
realliq,rlq,Realliq,3
realm,realm,Realm,5
realtract,ret,RealTract,3
reapchain,reap,ReapChain,4
rebaseapy,rebaseapy,RebaseAPY,9
rebit,keyt,Rebit,4
recharge,rcg,Recharge,3
recklessape,reap,RecklessApe,4
red,red,Red,3
redacted,btrfly,Redacted,6
redchillies,redc,RedChillies,4
reddcoin,rdd,Reddcoin,3
redfeg,redfeg,RedFeg,6
redfireants,rants,redFireAnts,5
redi,redi,REDi,4
redluna,redluna,Redluna,7
redmars,rmars,REDMARS,5
redstone,redstone,RedStone,8
reecoin,ree,ReeCoin,3
reef,reef,Reef,4
reesykle,sycle,Reesykle,5
refereum,rfr,Refereum,3
refi,refi,Reimagined Finance,4
refinable,fine,Refinable,4
reflecto,rto,Reflecto,3
reflex,rfx,Reflex,3
refork,efk,ReFork,3
regen,regen,Regen,5
regularpresale,regu,RegularPresale,4
relbit,rlb,Relbit,3
relevant,rel,Relevant,3
relic,relic,Relic,5
reltime,rtc,Reltime,3
rematicegc,rmtx,RematicEGC,4
remex,rmx,RemeX,3
remi,remi,REMI,4
remme,rem,Remme,3
renbtc,renbtc,renBTC,6
rendoge,rendoge,renDOGE,7
renfil,renfil,renFIL,6
renrenbit,rrb,Renrenbit,3
rens,rens,Rens,4
rentberry,berry,Rentberry,5
rentible,rnb,Rentible,3
renzec,renzec,renZEC,6
repo,repo,Repo Coin,4
represent,rpt,Represent,3
reptilian,rptc,Reptilian,4
reserve,rsv,Reserve,3
retawatch,rtw,RETAWATCH,3
reth,reth,rETH,4
retromoon,retro,Retromoon,5
revain,rev,Revain,3
revenant,gamefi,Revenant,6
reverse,rvrs,Reverse,4
revival,rvl,REVIVAL,3
revivalx,rvlx,RevivalX,4
revive,rve,Revive,3
revoland,revo,Revoland,4
revolotto,rvl,Revolotto,3
revolt,revt,Revolt,4
revolution,rev,Revolution,3
revolutiongames,rvlng,RevolutionGames,5
revoluzion,rvz,Revoluzion,3
revomon,revo,Revomon,4
revonetwork,revo,RevoNetwork,4
revuto,revu,Revuto,4
revv,revv,REVV,4
rewardeum,reum,Rewardeum,4
rewardiqa,rew,Rewardiqa,3
rewards,rwd,Rewards,3
rewardscoin,rwsc,RewardsCoin,4
rex,rex,Imbrex,3
rhinofi,dvf,Rhino.fi,3
rhythm,rhythm,Rhythm,6
ribbit,ribt,Ribbit,4
rice,rice,Rice,4
riceswap,rice,RiceSwap,4
rich,rch,Rich,3
richcity,rich,RichCity,4
richquack,quack,Rich Quack,5
richverse,riv,Richverse,3
rickmortydoxx,rickmortydoxx,RickMortyDoxx,13
ricnatum,rcnt,Ricnatum,4
ridge,ridge,Ridge,5
ridotto,rdt,Ridotto,3
riecoin,ric,Riecoin,3
rigoblock,grg,RigoBlock,3
rilcoin,ril,Rilcoin,3
ring,ring,Ring,4
ripae,pae,Ripae,3
ripple,xrp,XRP,3
rise,rise,Rise,4
risehero,rise,RiseHero,4
risu,risu,Risu,4
ritestream,rite,ritestream,4
rito,rito,Rito,4
riverboat,rib,RiverBoat,3
rivrdoge,rivrdoge,RivrDoge,8
rizon,atolo,RIZON,5
rloop,rloop,rLoop,5
rmrk,rmrk,RMRK,4
road,road,ROAD,4
roarts,roar,RoArts,4
roboots,rbo,Roboots,3
robot,robot,Robot,5
robotina,rox,Robotina,3
rocketbusd,rocketbusd,RocketBUSD,10
rocketdoge,rd,RocketDoge,2
rocketfi,rocketfi,RocketFi,8
rocketx,rvf,RocketX exchange,3
rocki,rocki,Rocki,5
rogan,rogan,Rogan,5
roge,roge,Rogue Doge,4
roi,roi,5ROI,3
rollium,rlm,MarbleVerse,3
rome,rome,Rome,4
ronin,ron,Ronin,3
ronpaulcoin,rpc,RonPaulCoin,3
roobee,roobee,Roobee,6
rook,rook,Rook,4
rootkit,root,Rootkit,4
rootstock,rbtc,Rootstock RSK,4
rope,$rope,Rope,5
rose,rose,Rose,4
rosywhale,rosy,RosyWhale,4
rotharium,rth,Rotharium,3
rotten,rot,Rotten,3
route,route,Router Protocol,5
roxe,roc,Roxe,3
royalada,royalada,RoyalADA,8
royale,roya,Royale,4
royalpay,royal,RoyalPay,5
rubic,rbc,Rubic,3
rubix,rbt,Rubix,3
ruby,ruby,RUBY,4
ruff,ruff,Ruff,4
rugzombie,zmbe,RugZombie,4
run,run,Run,3
runblox,rux,RunBlox,3
rune,rune,Rune,4
rupee,rup,Rupee,3
rusd,rusd,rUSD,4
rushcoin,rush,RushCoin,4
rutheneum,rth,Rutheneum,3
ruufcoin,ruuf,RuufCoin,4
ruyi,ruyi,Ruyi,4
rxcgames,rxcg,RXCGames,4
ryo,ryo,Ryo Currency,3
ryoma,ryoma,Ryoma,5
saber,sbr,Saber,3
sacks,sacks,Sacks,5
safcoin,saf,SafCoin,3
safe,safe,Safe,4
safeape,usda,SafeApe,4
safebank,safebank,SafeBank,8
safebitcoin,safebtc,SafeBitcoin,7
safeblast,blast,SafeBlast,5
safecapital,scap,SafeCapital,4
safeclassic,safeclassic,SafeClassic,11
safecookie,safecookie,SafeCookie,10
safecrypto,sco,SafeCrypto,3
safedollar,sdo,SafeDollar,3
safeearth,safeearth,SafeEarth,9
safegem,gems,Safegem,4
safehamsters,safehamsters,SafeHamsters,12
safehold,safehold,SafeHold,8
safeinsure,sins,SafeInsure,4
safelaunch,sfex,SafeLaunch,4
safelcarus,safeicarus,SafeIcarus,10
safemars,safemars,Safemars,8
safememe,sme,SafeMeme,3
safemoney,safemoney,SafeMoney,9
safemoneybsc,safemoney,SafeMoneyBSC,9
safemoonavax,safemoona,SafemoonAvax,9
safenami,safenami,SafeNami,8
safepal,sfp,SafePal,3
safepe,loox,SafePe,4
safeplus,$splusv2,SafePlus V2,8
safermoon,safermoon,SAFERMOON,9
safestar,safestar,Safestar,8
safesun,safesun,SafeSun,7
safetesla,safetesla,SafeTesla,9
safetrees,trees,Safetrees,5
safety,sft,Safety,3
safewages,safew,SafeWages,5
safewhale,swhal,SafeWhale,5
safewolf,sw,SafeWolf,2
safezone,safezone,SafeZone,8
safle,safle,Safle,5
safuchain,safu,Safuchain,4
safufide,safest,SafuFide,6
safutitano,safti,SafuTitano,5
safuu,safuu,SAFUU,5
sagaworld,sagaw,SagaWorld,5
saharadao,mng,SaharaDAO,3
sai,sai,Sai,3
sail,sail,SAIL,4
saitamax,saitax,SaitamaX,6
saitanobi,saitanobi,Saitanobi,9
saitarealty,srlty,SaitaRealty,5
saito,saito,Saito,5
saja,sja,Saja,3
sakaryaspor,skry,Sakaryaspor,4
sakura,sku,Sakura,3
salary,slr,Salary,3
salmon,slm,Salmon,3
salmonation,sui,Salmonation,3
salt,salt,SALT,4
salus,sls,SaluS,3
samecoin,same,Samecoin,4
samoyedcoin,samo,Samoyedcoin,4
sandclock,quartz,Sandclock,6
sangkara,misa,Sangkara,4
santaclaus,santa,Santaclaus,5
sapchain,sap,Sapchain,3
sapien,spn,Sapien,3
sappchat,app,SappChat,3
sapphire,sapp,Sapphire,4
sarabichain,sarabi,SarabiChain,6
sarcophagus,sarco,Sarcophagus,5
sashimi,sashimi,Sashimi,7
satisfinance,sat,SatisFinance,3
satopay,stop,SatoPay,4
sator,sao,Sator,3
satoshicity,city,SatoshiCity,4
satoshistreetbets,ssb,SatoshiStreetBets,3
satozhi,satoz,Satozhi,5
satt,satt,SaTT,4
saturna,sat,Saturna,3
saucerswap,sauce,SaucerSwap,5
savage,savg,SAVAGE,4
savanna,svn,Savanna,3
saveanimal,saveanimal,SaveAnimal,10
savebritney,sbrt,SaveBritney,4
saveplanetearth,spe,SavePlanetEarth,3
savetheworld,save,SaveTheWorld,4
savix,svx,Savix,3
sbet,sbet,SBET,4
sbtc,sbtc,sBTC,4
scallop,sclp,Scallop,4
scanetchain,swc,Scanetchain,3
scarcity,scx,Scarcity,3
scardust,scard,SCARDust,5
scarpacoin,sc,ScarpaCoin,2
scaryswap,scary,Scaryswap,5
schillingcoin,sch,Schilling-Coin,3
schrodinger,kitty dinger,Schrodinger,12
scientia,scie,Scientia,4
scientix,scix,Scientix,4
scolcoin,scol,Scolcoin,4
sconex,sconex,SCOneX,6
scootercoin,scoot,ScooterCoin,5
scopecoin,xscp,ScopeCoin,4
scorcher,scor,SCORCHER,4
scorefam,sft,Scorefam,3
scorum,scr,Scorum,3
scouthub,hub,Scouthub,3
scrap,scrap,Scrap,5
scream,scream,Scream,6
scriv,scriv,SCRIV,5
scro,scroh,Scro,5
scrooge,scrooge,Scrooge,7
scrypta,lyra,Scrypta,4
sea,sea,Sea,3
seachain,seachain,SeaChain,8
seadex,sead,SEADEX,4
seancecircle,seance,SeanceCircle,6
seasy,seasy,SEASY,5
seba,seba,Seba,4
sechain,snn,SeChain,3
secret,scrt,Secret,4
secretum,ser,Secretum,3
secretworld,ssd,SecretWorld,3
secure,scr,Secure,3
seedling,sdln,Seedling,4
seedon,seon,Seedon,4
seeds,seeds,Seeds,5
seedswap,snft,SeedSwap,4
seele,seele,Seele,5
seen,seen,SEEN,4
seesaw,ssw,Seesaw,3
seismic,scb,Seismic,3
sekuritance,skrt,Sekuritance,4
sekuya,skuy,Sekuya,4
selenium,slc,Selenium,3
selfbar,sbar,Selfbar,4
selfkey,key,SelfKey,3
senate,senate,SENATE,6
sense,sense,Sense,5
sensei,sensei,Sensei,6
sensi,sensi,Sensi,5
sensitrust,sets,Sensitrust,4
senso,senso,SENSO,5
senspark,sen,Senspark,3
sentinel,dvpn,Sentinel,4
sentivate,sntvt,Sentivate,5
sentre,sntr,Sentre,4
septillion,spt,Septillion,3
serene,serene,Serene,6
serenity,seren,Serenity,5
serum,srm,Serum,3
seth,seth,sETH,4
sether,seth,Sether,4
seur,seur,sEUR,4
sexcoin,sxc,Sexcoin,3
shack,shack,Shack,5
shadowfi,sdf,ShadowFi,3
shadows,dows,Shadows,4
shaman,shaman,Shaman,6
shambala,bala,Shambala,4
shard,shard,Shard Coin,5
shardingdao,shd,ShardingDAO,3
shardus,ult,Shardus,3
sharering,shr,Share,3
sharity,$shari,Sharity,6
shark,shark,Shark,5
sharkcoin,skn,Sharkcoin,3
shazu,shazu,Shazu,5
sheeba,sheeba,SHEEBA,6
sheepasheep,ylgy,SheepAsheep,4
sheesh,sheesh,Sheesh,6
sheesheth,sheesh,SHEESHETH,6
sheeshmoon,smoo,SheeshMoon,4
shelling,shl,Shelling,3
shengweihu,shengweihu,Shengweihu,10
sherpa,sherpa,Sherpa,6
shibacash,shibacash,ShibaCash,9
shibacorgi,shico,ShibaCorgi,5
shibadoge,shibdoge,ShibaDoge,8
shibaelonverse,shibev,ShibaElonVerse,6
shibafi,shibafi,Shiba Finance,7
shibagalaxy,shibgx,ShibaGalaxy,6
shibalana,shiba,Shibalana,5
shibalite,shiblite,ShibaLite,8
shibametaverse,shibameta,ShibaMetaverse,9
shibamon,shibamon,Shibamon,8
shibana,bana,Shibana,4
shibanft,shibanft,ShibaNFT,8
shibanova,nova,ShibaNova,4
shibapup,shibapup,ShibaPup,8
shibavax,shibx,Shibavax,5
shibaverse,verse,Shibaverse,5
shibchain,sc,ShibChain,2
shibelon,shibelon,ShibElon,8
shibgeki,shibgeki,Shibgeki,8
shibgf,shibgf,SHIBGF,6
shibgotchi,shibgotchi,SHiBGOTCHi,10
shibkiller,shibkiller,ShibKiller,10
shibmerican,shibmerican,Shibmerican,11
shibmoon,shibm,ShibMoon,5
shibnobi,shinja,Shibnobi,6
shibonk,shibo,Shibonk,5
shibqueen,shibqueen,ShibQueen,9
shibrobi,shiborg,ShibRobi,7
shibrwd,srwd,ShibRWD,4
shibtama,shibtama,Shibtama,8
shibvinci,shiv,ShibVinci,4
shiden,sdn,Shiden Network,3
shido,shido,Shido,5
shield,xsh,SHIELD,3
shilling,sh,Shilling,2
shimmer,smr,Shimmer,3
shinechain,she,ShineChain,3
shinedao,shn,ShineDAO,3
shinemine,shine,ShineMine,5
shinjiro,shox,Shinjiro,4
shintama,shintama,Shintama,8
shinuri,shinuri,Shinuri,7
shiny,shiny,Shiny,5
shipchain,ship,ShipChain,4
shipitpro,shpp,ShipItPro,4
shiplay,sply,ShiPlay,4
shirainu,shr,ShiraINU,3
shirtum,shi,Shirtum,3
shisha,shish,Shisha,5
shitcoin,shit,ShitCoin,4
shitzu,shitzu,Shitzu,6
shoefy,shoe,ShoeFy,4
shoot,shoo,SHOOT,4
shopayment,spay,Shopayment,4
shopnext,next,ShopNEXT,4
shorty,shorty,Shorty,6
showhand,hand,ShowHand,4
shping,shping,Shping,6
shree,shr,SHREE,3
shrooms,shrm,Shrooms,4
shumo,shumo,Shumo,5
siacashcoin,scc,SiaCashCoin,3
siaclassic,scc,SiaClassic,3
siacoin,sc,Siacoin,2
siambitcoin,sbtc,SiamBitcoin,4
sibcoin,sib,SIBCoin,3
sicash,sic,SICash,3
siddcoin,sidd,Siddcoin,4
sidus,sidus,Sidus,5
sienna,sienna,Sienna,6
sif,sif,Sif,3
sifchain,erowan,Sifchain,6
sign,sign,Sign,4
signal,sgnl,Signal,4
signata,sata,Signata,4
signaturechain,sign,SignatureChain,4
signed,sign,Signed,4
signum,signa,Signum,5
sikka,sikka,SIKKA,5
silkchain,silk,SilkChain,4
silvercashs,svc,Silvercashs,3
silvercoin,sc,SilverCoin,2
silverstonks,sstx,Silver Stonks,4
silverway,slv,Silverway,3
simplexchain,sxc,SimplexChain,3
simply,simply,Simply,6
sinceredogedao,sdao,SincereDogeDAO,4
singh,singh,Singh,5
singme,singme,SingMe,6
singulardtv,sngls,SingularDTV,5
singularity,sgly,Singularity,4
singularitydao,sdao,SingularityDAO,4
singularitynet,agix,SingularityNET,4
sipher,sipher,Sipher,6
siren,si,Siren,2
sithswap,sith,SithSwap,4
siuuu,siu,Siuuu,3
sivasspor,siv,Sivasspor,3
sixeleven,611,SixEleven,3
sjwcoin,sjw,SJWCoin,3
skale,skl,SKALE,3
skeb,skeb,Skeb,4
skillchain,ski,Skillchain,3
skinchain,skc,SKINCHAIN,3
skincoin,skin,SkinCoin,4
sklay,sklay,sKLAY,5
skraps,skrp,Skraps,4
skull,skull,Skull,5
sky,sky,Sky,3
skybridger,skbr,SkyBridger,4
skycoin,sky,Skycoin,3
skydos,sdc,SkyDOS,3
skylands,skylands,SkyLands,8
skyplay,skp,SKYPlay,3
sleepfuture,sleepee,SleepFuture,7
slimcoin,slm,Slimcoin,3
slothcoin,sloth,SlothCoin,5
smartcash,smart,SmartCash,5
smartchem,smac,Smartchem,4
smartfi,smtf,SmartFi,4
smartlands,dnt,Definder Network,3
smartlox,smartlox,SmartLOX,8
smartmesh,smt,SmartMesh,3
smartnft,smartnft,SmartNFT,8
smartofgiving,aog,smARTOFGIVING,3
smartshare,ssp,Smartshare,3
smartx,sat,SmartX,3
smegmars,smgm,SMEGMARS,4
smelt,smelt,Smelt,5
smg,smg,SMG,3
smileycoin,smly,Smileycoin,4
smoothy,smty,Smoothy,4
smscodes,smsct,SMSCodes,5
smurfsinu,smurf,SmurfsINU,5
snapex,snap,SnapEx,4
snetwork,snet,Snetwork,4
snook,snk,Snook,3
snoopflokidog,sfd,Snoop Floki Dog,3
snovio,snov,Snovian.Space,4
snowbank,sb,Snowbank,2
snowbear,sbr,Snowbear,3
snowblossom,snow,SnowBlossom,4
snowswap,snow,Snowswap,4
snowtomb,stomb,Snowtomb,5
soakmont,skmt,Soakmont,4
socaverse,soca,Socaverse,4
soccerhub,sch,SoccerHub,3
socialblox,sblx,SocialBlox,4
sociall,scl,Sociall,3
socilink,soc,SociLink,3
softchain,scc,SoftChain,3
sokuswap,soku,SokuSwap,4
solabrador,solab,Solabrador,5
solace,solace,SOLACE,6
solalambo,sob,SolaLambo,3
solana,sol,Solana,3
solanaprime,prime,SolanaPrime,5
solanax,sold,Solanax,4
solanium,slim,Solanium,4
solanyx,syx,Solanyx,3
solar,solar,Solar,5
solarbeam,solar,Solarbeam,5
solarfare,slf,Solarfare,3
solarflare,flare,Solarflare,5
solaris,xlr,Solaris,3
solarix,solarix,SOLARIX,7
solarminex,smx,SolarMineX,3
solarmoon,solar,Solarmoon,5
solarr,slrr,Solarr,4
solberg,slb,Solberg,3
solberry,solberry,SolBerry,8
solbit,sbt,SOLBIT,3
solcash,solcash,SOLCash,7
solcats,meow,Solcats,4
solcial,slcl,Solcial,4
solclout,sct,SolClout,3
solcondoms,condoms,SolCondoms,7
solcubator,solc,Solcubator,4
solderland,sldr,Solderland,4
soldex,solx,Soldex,4
soldo,sld,Soldo,3
soldoge,sdoge,SolDoge,5
solend,slnd,Solend,4
solfarm,tulip,Tulip Protocol,5
solfina,solfi,Solfina,5
solhero,hero,SolHero,4
solice,slc,Solice,3
solideth,solideth,SolidETH,8
solidex,sex,Solidex,3
solidly,solid,Solidly,5
solit,slt,Solit,3
solminter,smrt,Solminter,4
solmoon,solmo,SolMoon,5
